CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,FCLTY_NM,RPRSNTV_TEL_NO,ZIP_NO,FCLTY_ADDR,FCLTY_DETAIL_ADDR,MAIN_ITEM_CD,MAIN_ITEM_NM,FCLTY_CRDNT_LO,FCLTY_CRDNT_LA,COURSE_FLAG_CD,COURSE_ITEM_NM,COURSE_NM
27,대구,27170,서구,대평체육관,0535586574,41770,대구광역시 서구 문화로49길 31,3층 대평태권도,22,태권도,128.5590090,35.8784741,장애인강좌,,
27,대구,27140,동구,대한태권도,0539630787,41114,대구광역시 동구 율하동로24길 7,5층(신기동),22,태권도,128.7029766,35.8698728,장애인강좌,,
27,대구,27260,수성구,바이탈필라테스 수성점,0537656665,42175,대구광역시 수성구 동대구로 31,302호(두산동),79,필라테스,128.6228833,35.8331355,장애인강좌,,
27,대구,27230,북구,더스페셜 태권도장,0533228128,41426,대구광역시 북구 동천로24길 12,"상가동 지하101호(동천동, 부영그린타운)",22,태권도,128.5619718,35.9407411,장애인강좌,,
27,대구,27140,동구,탑복싱짐,029640808,41106,대구광역시 동구 안심로22길 40-1,3층 탑복싱짐(율하동),76,복싱,128.6953634,35.8633917,장애인강좌,,
27,대구,27260,수성구,석밸리댄스,0537836660,42197,대구광역시 수성구 용학로 293-10,5층 석밸리댄스(지산동),07,댄스,128.6395471,35.8221611,장애인강좌,,
27,대구,27140,동구,임진미줌바스튜디오 점프윙스 줄넘기클럽동호점,,41087,대구광역시 동구 동호로 75,4층 임진미줌바스튜디오 점프윙스 줄넘기클럽 동호점(신서동),07,댄스,128.7250570,35.8663038,장애인강좌,,
27,대구,27290,달서구,가치발달아동놀이센터,,42624,대구광역시 달서구 용산큰못길 53-4,2층(용산동),03,기타종목,128.5270923,35.8614538,장애인강좌,,
27,대구,27110,중구,동산볼링장,0532563030,41931,"대구광역시 중구 달성로 10 (동산동, 동산빌딩)",지하1층,10,볼링,128.5827882,35.8659597,장애인강좌,,
27,대구,27260,수성구,일성태권도,0537661285,42130,대구광역시 수성구 신천동로 322,신(수성동1가),22,태권도,128.6117344,35.8542062,장애인강좌,,
27,대구,27260,수성구,클락해치트레이닝센터,0537598999,42037,대구광역시 수성구 화랑로 98,바른등빌딩 2층(만촌동),25,헬스,128.6376026,35.8723922,장애인강좌,,
27,대구,27230,북구,선린종합사회복지관,023232297,41444,대구광역시 북구 관음동로9길 10-25,선린종합사회복지관(관음동),03,기타종목,128.5455555,35.9378224,장애인강좌,,
27,대구,27140,동구,인하탁구클럽,0265309210,41255,대구광역시 동구 동부로 76,(신천동) 한아름신협건물 지하1층,21,탁구,128.6206918,35.8751098,장애인강좌,,
27,대구,27260,수성구,두드림스포츠발달센터,0539820675,41146,대구광역시 동구 동촌로 265-1,3층(방촌동),03,기타종목,128.6690580,35.8802574,장애인강좌,,
27,대구,27290,달서구,두류테니스장,0536544848,42672,대구광역시 달서구 야외음악당로 194,두류테니스장(두류동),23,테니스,128.5571903,35.8524764,장애인강좌,,
27,대구,27140,동구,강동문화체육센터(금호스포츠클럽),0539837330,41143,대구광역시 동구 동촌역사로3길 33,강동문화체육센터(입석동),09,배드민턴,128.6503837,35.8899487,장애인강좌,,
27,대구,27110,중구,드림짐,0532525175,41975,대구광역시 중구 남산로 61,4층(남산동),75,합기도,128.5821208,35.8620408,장애인강좌,,
27,대구,27260,수성구,드림필라테스&PT,,42219,대구광역시 수성구 용학로 198,지산빌딩 5층(지산동),79,필라테스,128.6301437,35.8217214,장애인강좌,,
27,대구,27230,북구,강북아동발달센터,0533117585,41424,북구 학정로 436,DN트윈스빌딩4층,03,기타종목,128.5640838,35.9434572,장애인강좌,,
27,대구,27230,북구,디딤발달센터,,41451,대구광역시 북구 칠곡중앙대로77길 28-1,1층 디딤발달센터(태전동),03,기타종목,128.5453220,35.9314678,장애인강좌,,
27,대구,27230,북구,강북유소년스포츠센터,,41422,대구광역시 북구 동암로12길 17,2층(동천동),20,축구,128.5568299,35.9434238,장애인강좌,,
27,대구,27290,달서구,성산태권도,025864330,42606,대구광역시 달서구 선원로 241,"상가2,3층 성산태권도(용산동, 성서2차보성타운)",22,태권도,128.5187053,35.8594586,장애인강좌,,
27,대구,27290,달서구,성서국민체육센터,025557330,42604,대구광역시 달서구 선원로 133,성서국민체육센터(이곡동),20,축구,128.5058527,35.8615641,장애인강좌,,
27,대구,27260,수성구,FC CANNON,0537830337,42078,대구광역시 수성구 달구벌대로528길 15,수성대학교 숲속운동장 사무실(만촌동),20,축구,128.6482213,35.8533230,장애인강좌,,
27,대구,27140,동구,(사)한국운동재활복지협회 운동재활전문센터,0539657679,41106,대구광역시 동구 안심로22길 40,우석타워 4층 403-A(율하동),03,기타종목,128.6956382,35.8633472,장애인강좌,,
27,대구,27710,달성군,(주)디에스그룹 달서복싱 대곡점,0532447362,42952,대구광역시 달성군 화원읍 비슬로 2707-1,4층 달서복싱,76,복싱,128.5112849,35.8091925,장애인강좌,,
27,대구,27140,동구,라파엘브릿지153,0243370990,41026,대구광역시 동구 팔공로 259,이시아프라임빌딩301호(봉무동),03,기타종목,128.6407859,35.9220657,장애인강좌,,
27,대구,27710,달성군,세천하이두축구클럽,0535852002,42921,대구광역시 달성군 다사읍 세천로6길 7,"3층,7층",20,축구,128.4714793,35.8724238,장애인강좌,,
27,대구,27230,북구,이흔석탁구장,0533235735,41437,대구광역시 북구 구암로21길 38,"상가동 지하층(읍내동, 칠곡1차(공작)한양아파트)",21,탁구,128.5539746,35.9359420,장애인강좌,,
27,대구,27290,달서구,강철태권도체육관,025225334,42695,대구광역시 달서구 구마로9길 51,2층 강철태권도(본리동),22,태권도,128.5319891,35.8398331,장애인강좌,,
27,대구,27230,북구,리더스볼링센터,0533563300,41581,대구광역시 북구 칠성남로 184,"3,4층(칠성동2가)",10,볼링,128.6001146,35.8764913,장애인강좌,,
27,대구,27140,동구,강촌키즈태권도,0539815580,41147,대구광역시 동구 화랑로80길 45,2층(방촌동),22,태권도,128.6654920,35.8753258,장애인강좌,,
27,대구,27260,수성구,캐슬태권도체육관,0537677312,42113,대구광역시 수성구 청수로 235,"종합상가동 220호,221호(황금동, 캐슬골드파크 2단지)",22,태권도,128.6340169,35.8418807,장애인강좌,,
27,대구,27260,수성구,이즈원수중운동연구소,0537217795,42033,대구광역시 수성구 무열로 189,1층 이즈원수중운동연구소(만촌동),12,수영,128.6457831,35.8748258,장애인강좌,,
27,대구,27230,북구,강호합기도,0539540400,41527,대구광역시 북구 복현로 71,"1단지 상가 5층(복현동, 복현블루밍브라운스톤 명문세가아파트)",75,합기도,128.6234183,35.8975833,장애인강좌,,
27,대구,27290,달서구,최우수체육관,0535816980,42614,대구광역시 달서구 계대동문로 18,4층(신당동),75,합기도,128.4942299,35.8553367,장애인강좌,,
27,대구,27260,수성구,체력100그룹트레이닝센터,0537812758,42219,대구 수성구 용학로 198,지산빌딩5층,25,헬스,128.6301437,35.8217214,장애인강좌,,
27,대구,27170,서구,마루태권도,0535531355,41786,대구광역시 서구 통학로 196,1층 마루태권도(평리동),22,태권도,128.5631614,35.8776603,장애인강좌,,
27,대구,27230,북구,마루한태권도장,0533223665,41402,대구광역시 북구 칠곡중앙대로118길 20,4층(읍내동),22,태권도,128.5541970,35.9475605,장애인강좌,,
27,대구,27230,북구,청운합기도,0533122960,41456,대구광역시 북구 태전로7길 10-17,"(태전동, 1차 두성타운 아파트) 상가동 3층 301, 302호",75,합기도,128.5426616,35.9235735,장애인강좌,,
27,대구,27290,달서구,sm스크린골프,0535850053,42623,대구광역시 달서구 달구벌대로 1391,2층(용산동),02,골프,128.5197236,35.8508632,장애인강좌,,
27,대구,27140,동구,강호합기도본관(지저동),029830400,41044,대구광역시 동구 해동로 25,새마을금고 4층 강호합기도(지저동),75,합기도,128.6378647,35.8955777,장애인강좌,,
27,대구,27290,달서구,안샘탁구교실,,42612,대구광역시 달서구 달구벌대로251길 27,안샘탁구교실(이곡동),21,탁구,128.5046420,35.8545778,장애인강좌,,
27,대구,27230,북구,수룡관합기도 유림합기스쿨,0533141236,41471,대구광역시 북구 매전로 78,대성빌딩 3층(태전동),75,합기도,128.5468466,35.9125772,장애인강좌,,
27,대구,27710,달성군,수리야요가원,,42910,대구광역시 달성군 다사읍 달구벌대로 843,4층 수리야,78,요가,128.4631224,35.8604140,장애인강좌,,
27,대구,27260,수성구,수성국민체육센터,026662194,42096,대구광역시 수성구 동대구로50길 121-10,수성국민체육센터(범어동),03,기타종목,128.6304224,35.8483121,장애인강좌,,
27,대구,27710,달성군,아이비 태권도 테크노 지점,0536279400,43018,대구광역시 달성군 유가읍 테크노상업로 100,6층 601호,22,태권도,128.4605050,35.6932523,장애인강좌,,
27,대구,27290,달서구,현대볼링장,0535276400,42676,대구광역시 달서구 대명천로 148,현대볼링장(본리동),10,볼링,128.5434859,35.8405974,장애인강좌,,
27,대구,27260,수성구,메트로휘트니스,0537552399,42038,대구광역시 수성구 화랑로12길 8,5층 메트로휘트니스(만촌동),25,헬스,128.6342531,35.8709855,장애인강좌,,
27,대구,27140,동구,명지대 강인 체육관,0539420050,41169,대구광역시 동구 아양로 250,2층(효목동),75,합기도,128.6403509,35.8870934,장애인강좌,,
27,대구,27290,달서구,모던볼링클리닉센터,0535225808,42633,"대구광역시 달서구 달구벌대로 1545 (죽전동, 골든뷰메디타워)",골든뷰12층,10,볼링,128.5360949,35.8503551,장애인강좌,,
27,대구,27110,중구,무궁화태권도장,024236885,41947,대구광역시 중구 국채보상로 744,5층 무궁화태권도장(동인동4가),22,태권도,128.6119801,35.8681560,장애인강좌,,
27,대구,27260,수성구,무성관 주짓수무에타이합기도,0537618850,42169,대구광역시 수성구 들안로 100,형님동태 2층 무성관(두산동),75,합기도,128.6170192,35.8388309,장애인강좌,,
27,대구,27260,수성구,MC휘트니스,0537444448,42072,대구광역시 수성구 교학로11길 89,2층 mc휘트니스(만촌동),25,헬스,128.6567764,35.8499335,장애인강좌,,
27,대구,27230,북구,슈퍼영웅태권도,0533261988,41599,대구광역시 북구 내곡로 38-2,중앙프라자3층303호(사수동),22,태권도,128.5103334,35.8989370,장애인강좌,,
27,대구,27290,달서구,미소나무태권도장,,42675,대구광역시 달서구 장기로 167,302호(본리동),22,태권도,128.5418998,35.8430518,장애인강좌,,
27,대구,27260,수성구,스마일탁구장,0537423341,42087,대구광역시 수성구 달구벌대로 2470,지하층(범어동),21,탁구,128.6327526,35.8583497,장애인강좌,,
27,대구,27140,동구,바니댄스학원,0539587666,41184,대구광역시 동구 동북로 413,2층 바니댄스학원(신암동),07,댄스,128.6326526,35.8861543,장애인강좌,,
27,대구,27230,북구,스마트탁구교실,,41459,대구광역시 북구 매천로 220,"114동상가(태전동, 태전우방타운)",21,탁구,128.5429450,35.9168957,장애인강좌,,
27,대구,27230,북구,바른체형용수합기도,0532418253,41419,대구광역시 북구 학남로17길 12,용수합기도(국우동),75,합기도,128.5707807,35.9446286,장애인강좌,,
27,대구,27170,서구,국민대유진관,025563216,41825,대구광역시 서구 국채보상로52길 7,2층 국민대유진관(평리동),75,합기도,128.5599152,35.8706155,장애인강좌,,
27,대구,27260,수성구,바이탈필라테스 수성점,0537656665,42175,대구광역시 수성구 동대구로 31,302호(두산동),79,필라테스,128.6228833,35.8331355,장애인강좌,,
27,대구,27140,동구,바트리움운동케어,0539659899,41067,대구광역시 동구 이노밸리로36길 13,401/402 바트리움운동케어(각산동),25,헬스,128.7153175,35.8776830,장애인강좌,,
27,대구,27260,수성구,으뜸태권도,0537515697,42133,대구광역시 수성구 수성로 266,2층 으뜸태권도(중동),22,태권도,128.6133396,35.8491819,장애인강좌,,
27,대구,27290,달서구,(주)제이원스파랜드 월성점,0536368896,42726,대구광역시 달서구 월성로 42,센트로밸리 휘트니스타 4층(월성동),25,헬스,128.5307610,35.8316166,장애인강좌,,
27,대구,27140,동구,건영태권도,0539514441,41214,대구광역시 동구 신암남로 50,"301호(신암동, 신암건영캐스빌)",22,태권도,128.6204608,35.8782860,장애인강좌,,
27,대구,27140,동구,율하엘리트태권도,0539612589,41106,대구광역시 동구 안심로22길 40-5,2층 엘리트태권도(율하동),22,태권도,128.6948149,35.8634457,장애인강좌,,
27,대구,27290,달서구,밥스포츠스쿨,0536356231,42781,대구광역시 달서구 월배로 219,센트로타워 지하1층(상인동),03,기타종목,128.5370929,35.8191060,장애인강좌,,
27,대구,27200,남구,건강한태권도,0534763396,42434,대구광역시 남구 명덕로68길 77,"이천주공1단지상가(이천동, 대구이천주공1아파트)",22,태권도,128.6062190,35.8526286,장애인강좌,,
27,대구,27710,달성군,배현정탁구클럽,0536166969,43017,대구광역시 달성군 현풍읍 테크노상업로 34,"웨스트애비뉴상가 4층 404,405호",21,탁구,128.4540514,35.6919691,장애인강좌,,
27,대구,27710,달성군,해동검도 다사도장,0535932237,42918,대구광역시 달성군 다사읍 죽곡1길 6,3층,01,검도,128.4635188,35.8580941,장애인강좌,,
27,대구,27230,북구,윤주현우슈쿵푸아카데미,0539525434,41412,대구광역시 북구 동변로 104,3층(동변동),03,기타종목,128.6018494,35.9213018,장애인강좌,,
27,대구,27170,서구,백산태권도장,0533589793,41709,대구광역시 서구 서대구로63안길 2,1층 백산태권도장(비산동),22,태권도,128.5565724,35.8866934,장애인강좌,,
27,대구,27170,서구,백파태권도,0533586362,41729,대구광역시 서구 달서천로83길 23,2층 백파태권도(원대동3가),22,태권도,128.5783460,35.8837554,장애인강좌,,
27,대구,27260,수성구,범일태권도체육관,027845070,42242,대구광역시 수성구 범안로 40,"대구수성구범안로40 208동201호(범물동, 범물청아타운)",22,태권도,128.6413893,35.8165059,장애인강좌,,
27,대구,27260,수성구,주식회사드림앤퍼스트평생교육원,0532955189,42271,대구광역시 수성구 달구벌대로 3207,3층(신매동),03,기타종목,128.7078019,35.8402894,장애인강좌,,
27,대구,27290,달서구,골드짐헬스클럽,0536310103,42814,대구광역시 달서구 상화북로 180,쌍봉빌딩 7층 골드짐 헬스클럽(상인동),25,헬스,128.5456655,35.8125022,장애인강좌,,
27,대구,27290,달서구,주식회사 한국파릇하우스,0536321107,42732,대구광역시 달서구 학산로 17,402호(월성동),03,기타종목,128.5310970,35.8275367,장애인강좌,,
27,대구,27230,북구,보경탁구클럽,,41523,대구광역시 북구 검단로 64,"상가 105동 301호 3층(복현동, 복현보성타운)",21,탁구,128.6174928,35.9035878,장애인강좌,,
27,대구,27290,달서구,해동검도,0536338304,42749,대구광역시 달서구 학산남로 6,2층 해동검도(상인동),01,검도,128.5336225,35.8232830,장애인강좌,,
27,대구,27200,남구,합기도정도관,0534750504,42439,대구광역시 남구 대봉로19길 16-2,2층 합기도정도관 총본관(이천동),75,합기도,128.6034121,35.8470404,장애인강좌,,
27,대구,27140,동구,주식회사 비위더스,022675008,41102,대구광역시 동구 율하동로 50,4층 비위더스(율하동),03,기타종목,128.7014868,35.8638567,장애인강좌,,
27,대구,27140,동구,효신태권도장,0537561711,41247,대구광역시 동구 화랑로11길 26,"코스모스상가1층 효신태권도장(신천동, 코스모스아파트)",22,태권도,128.6307130,35.8728311,장애인강좌,,
27,대구,27200,남구,효승검도관,0534715959,42515,대구광역시 남구 효성로 58,지하1층 효승검도관(봉덕동),01,검도,128.5989610,35.8383842,장애인강좌,,
27,대구,27260,수성구,JJ댄스스쿨,0537819800,42197,대구광역시 수성구 용학로 293,3층 JJ댄스스쿨(지산동),07,댄스,128.6402111,35.8218652,장애인강좌,,
27,대구,27230,북구,주식회사 디에스그룹 태전유도관,0533147775,41457,대구광역시 북구 태전로 38,2층 태전유도관(태전동),17,유도,128.5447510,35.9238661,장애인강좌,,
27,대구,27110,중구,한명검도관,0532539974,41975,대구광역시 중구 남산로 61,5층  한명검도관(남산동),01,검도,128.5821208,35.8620408,장애인강좌,,
27,대구,27230,북구,한라무예태권스쿨,0533261171,41417,대구광역시 북구 학남로 14,동인빌딩3층(학정동),22,태권도,128.5663160,35.9483862,장애인강좌,,
27,대구,27290,달서구,부일태권도장,0536514467,42659,대구광역시 달서구 두류공원로 252,진보빌딩 4층(두류동),22,태권도,128.5591661,35.8561546,장애인강좌,,
